g_vaginalis_group_255	V1007257	99.835	2424	4	0	1	2424	1	2424	0.0	4455
g_vaginalis_group_489	V1007247	99.545	1320	6	0	1	1320	1	1320	0.0	2405
g_vaginalis_group_815	V1596952	100.000	732	0	0	1	732	1	732	0.0	1352
g_vaginalis_group_789	V1014545	100.000	771	0	0	1	771	1	771	0.0	1424
g_vaginalis_group_244	V1445262	99.304	2443	5	1	1	2443	1	2431	0.0	4407
g_vaginalis_group_638	V1010852	100.000	1017	0	0	1	1017	1	1017	0.0	1879
g_vaginalis_group_532	V1103508	100.000	1224	0	0	1	1224	22	1245	0.0	2261
g_vaginalis_group_344	V1012543	98.125	1920	36	0	1	1920	1	1920	0.0	3347
g_vaginalis_group_469	V1238925	98.986	1380	14	0	1	1380	43	1422	0.0	2471
g_vaginalis_group_333	V1368335	98.312	1896	32	0	1	1896	1	1896	0.0	3373
g_vaginalis_group_202	V1151484	95.985	2615	101	4	1	2613	1	2613	0.0	4244
g_vaginalis_group_414	V1010957	99.247	1593	12	0	1	1593	1	1593	0.0	2876
g_vaginalis_group_833	V1010958	99.428	699	4	0	1	699	1	699	0.0	1269
g_vaginalis_group_441	V1687764	99.107	1455	13	0	1	1455	1	1455	0.0	2615
g_vaginalis_group_364	V1483287	98.718	1794	23	0	1	1794	22	1815	0.0	3199
g_vaginalis_galK	V1010959	99.844	1278	2	0	1	1278	1	1278	0.0	2350
g_vaginalis_group_491	V1383897	99.772	1315	3	0	1	1315	25	1339	0.0	2412
g_vaginalis_group_483	V1409441	98.434	1341	21	0	1	1341	37	1377	0.0	2361
g_vaginalis_group_643	V1265195	99.703	1011	3	0	1	1011	109	1119	0.0	1851
g_vaginalis_group_681	V1016931	98.750	960	12	0	1	960	1	960	0.0	1707
g_vaginalis_mvk	V1436564	94.128	1158	44	1	1	1158	58	1191	0.0	1740
g_vaginalis_group_388	V1885685	75.059	1696	314	69	2	1659	167	1791	0.0	688
g_vaginalis_group_434	V1553936	99.327	1485	10	0	1	1485	94	1578	0.0	2687
g_vaginalis_group_466	V1009261	98.557	1386	20	0	1	1386	1	1386	0.0	2449
g_vaginalis_group_442	V1009262	99.175	1455	12	0	1	1455	22	1476	0.0	2621
g_vaginalis_group_753	V1009264	100.000	819	0	0	1	819	1	819	0.0	1513
g_vaginalis_group_524	V1011374	99.520	1251	6	0	1	1251	1	1251	0.0	2278
g_vaginalis_group_578	V1009689	99.912	1140	1	0	1	1140	1	1140	0.0	2100
